aa_objects.object_number,aa_tracks.track_num,aa_detections.image_file,aa_detections.mid_det_utc,aa_detections.mid_det_et,aa_detections.ra,aa_detections.dec,aa_detections.ra_sig,aa_detections.dec_sig,aa_detections.mag,aa_detections.mag_sig,aa_detections.snr,aa_detections.psf_fit_quality,aa_detections.is_saturated,aa_detections.q_code,aa_detections.possible_hot_pixel,aa_detections.possible_star,aa_detections.occulting
243,1149,20190822T215048S227_ncm_L0.fits,2019-08-22T21:50:53.226Z,619782722.408789,215.300213211627,65.8751416908021,0.044966231934678205,0.0147083794841668,7.33080016813352,0.583964936402231,1.8724897041386799,0.829970778916886,0,3,,,0
243,1149,20190822T215304S118_ncm_L0.fits,2019-08-22T21:53:09.117Z,619782858.299789,215.411213383578,65.97928317464229,0.0349261693114723,0.013209548263284,7.00892221787523,0.436637111038648,2.51859962939881,0.88762447364592,0,4,,,0
243,1149,20190822T213817S813_ncm_L0.fits,2019-08-22T21:38:22.812Z,619781971.99479,214.826289794129,65.2337353508033,0.045193076427958404,0.0341047965801435,7.29421879509094,0.5691920495374899,1.92181432230742,1.19502002010336,0,2,,,0
243,1149,20190822T212804S508_ncm_L0.fits,2019-08-22T21:28:09.507Z,619781358.68979,214.594122398683,64.7576152441965,0.0338827403792812,0.016483289034803,7.67500742745994,0.820013739818647,1.32878126622121,1.3814705943008199,0,3,,,0
243,1149,20190822T212547S703_ncm_L0.fits,2019-08-22T21:25:52.702Z,619781221.88479,214.546227554316,64.6434471776672,0.0437534008548134,0.012830927704353401,7.42470620551135,0.655336962299121,1.6660967111737701,1.21079985616574,0,2,,,0
243,1149,20190822T211535S242_ncm_L0.fits,2019-08-22T21:15:40.241Z,619780609.42379,214.386265707752,64.16504083772601,0.0408246362526376,0.0203906229740765,7.14866760016068,0.5175055295966341,2.1171191968001,0.748746685283123,0,3,,,0
243,1149,20190823T003519S880_ncm_L0.fits,2019-08-23T00:35:24.879Z,619792594.061787,267.128268350756,70.777136239659,0.0548769572006632,0.0187433994320424,6.83716043358315,0.529075233035007,2.0700006916111198,1.0448309674105198,0,3,,,0
243,1149,20190823T003303S177_ncm_L0.fits,2019-08-23T00:33:08.176Z,619792457.358787,265.393133330003,71.067746223528,0.0525749072264235,0.0171548820886591,7.14344429660701,0.655379148505821,1.66598824666523,2.58928534865445,0,3,,,0
243,1149,20190823T002250S180_ncm_L0.fits,2019-08-23T00:22:55.179Z,619791844.361787,257.875998635383,72.0296747727183,0.0584530074095277,0.0107122699397339,6.9772062841635,0.473743915540754,2.31680012288277,1.36382819229194,0,3,,,0
243,1149,20190823T002033S110_ncm_L0.fits,2019-08-23T00:20:38.109Z,619791707.291787,256.183969824916,72.162486447628,0.0393656474063392,0.0125228806476843,6.860940372016669,0.417814278823552,2.63522030168859,0.877762803869624,0,3,,,0
243,1149,20190823T001019S629_ncm_L0.fits,2019-08-23T00:10:24.628Z,619791093.810788,249.22163409267102,72.5034940924308,0.045881111684376405,0.0112289787128578,7.28824101072114,0.578864874765088,1.8892273004233,0.574678044423484,0,3,,,0
243,1149,20190822T235726S363_ncm_L0.fits,2019-08-22T23:57:31.362Z,619790320.544788,241.58626096681502,72.4493253197793,0.051818017780110796,0.0168756904793612,7.039234036955079,0.44140420414187503,2.4907041329406,0.67361909091746,0,2,,,0
243,1149,20190822T235509S836_ncm_L0.fits,2019-08-22T23:55:14.835Z,619790184.017788,240.372097500665,72.4085193966728,0.037274634295170604,0.0144469037764669,6.88936462461139,0.38448674432207397,2.87103776332645,0.46217572031686,0,3,,,0
243,1149,20190822T234456S496_ncm_L0.fits,2019-08-22T23:45:01.495Z,619789570.677788,235.51351657346402,72.0695105698302,0.040480604376903,0.013868207516050501,7.41460285973949,0.6056444180205071,1.80455172679277,0.5083944306210341,0,3,,,0
243,1149,20190822T234239S324_ncm_L0.fits,2019-08-22T23:42:44.323Z,619789433.505788,234.537456215609,71.976544649555,0.038566381899926006,0.0117940962002608,7.04635202378857,0.433904046847656,2.53487991441297,0.9197041517476161,0,3,,,0
243,1149,20190822T233225S066_ncm_L0.fits,2019-08-22T23:32:30.065Z,619788819.247788,230.62393531701002,71.5000730783521,0.038881575323490306,0.0119113053161489,7.315406509030259,0.546104815320967,2.0043707538178097,0.392612534322546,0,4,,,0
243,1149,20190822T233009S187_ncm_L0.fits,2019-08-22T23:30:14.186Z,619788683.368788,229.847351433649,71.3856344350139,0.055342343709875404,0.0160179650859509,7.58102756261499,0.692510240103502,1.57572663199592,0.690083337591106,0,3,,,0
243,1149,20190822T233009S187_ncm_L0.fits,2019-08-22T23:30:14.186Z,619788683.368788,229.847351433649,71.3856344350139,0.055342343709875404,0.0160179650859509,7.58102756261499,0.692510240103502,1.57572663199592,0.690083337591106,0,3,,,0
243,1149,20190822T231955S347_ncm_L0.fits,2019-08-22T23:20:00.346Z,619788069.528788,226.762006823339,70.8349385001105,0.0497365641219506,0.0120600364916041,7.02047977710463,0.415896781256249,2.64771807084743,0.601320345144511,0,3,,,0
243,1149,20190822T231739S272_ncm_L0.fits,2019-08-22T23:17:44.271Z,619787933.453788,226.18205181857303,70.72575020144708,0.0504203081659818,0.025995213110334703,7.04160147117541,0.423947048164116,2.5960392561026198,0.704455054883311,0,2,,1,0
243,1149,20190822T230725S327_ncm_L0.fits,2019-08-22T23:07:30.326Z,619787319.508788,223.73254979523202,70.1190145781856,0.0461252324819036,0.0111012153200336,7.07042458080331,0.44101616832359897,2.49295138378485,0.488731919286794,0,4,,,0
243,1149,20190822T230509S264_ncm_L0.fits,2019-08-22T23:05:14.263Z,619787183.445789,223.24057276247999,69.99051311246679,0.0557167168063648,0.0178765731544625,7.0511236432227795,0.43463767046670204,2.53048898036013,0.468475855033867,0,3,,,0
243,1149,20190822T225455S506_ncm_L0.fits,2019-08-22T22:55:00.505Z,619786569.687789,221.323637887994,69.3893598335716,0.0694887249795683,0.028169323100231403,7.340143194295109,0.570689138504716,1.91669686267711,0.804599759679621,0,2,,,0
243,1149,20190822T224226S525_ncm_L0.fits,2019-08-22T22:42:31.524Z,619785820.706789,219.46902963702902,68.66483264695049,0.0447867618900303,0.015401429745211201,7.391390899710729,0.599719621656854,1.82262076654353,0.705998944746724,0,3,,,0
243,1149,20190822T224009S541_ncm_L0.fits,2019-08-22T22:40:14.540Z,619785683.722789,219.193073378006,68.53308512696469,0.052385857297898,0.024020207818821603,8.62730711895878,1.8657722992147199,0.58230776232616,1.5707811921144599,0,2,,,0
243,1149,20190822T222956S814_ncm_L0.fits,2019-08-22T22:30:01.813Z,619785070.995789,218.011463665601,67.9467412778223,0.0390312454277237,0.0348821861755485,7.35907620627142,0.584094285796964,1.87206908255575,0.977061216861025,0,2,,,0
243,1149,20190822T222739S912_ncm_L0.fits,2019-08-22T22:27:44.911Z,619784934.093789,217.789165347441,67.8259686973571,0.055500908358446496,0.0150314509066069,7.0975416691249,0.460368292331964,2.38565938138599,0.505863544912132,0,2,,,0
243,1149,20190822T221724S271_ncm_L0.fits,2019-08-22T22:17:29.270Z,619784318.452789,216.89954637038102,67.2633473737648,0.056624889583608305,0.0299416908949116,7.64137974005774,0.7597986002055059,1.43494440079249,0.44193110062088,0,3,,,0
243,1149,20190822T221507S556_ncm_L0.fits,2019-08-22T22:15:12.555Z,619784181.737789,216.712756951546,67.13670439350379,0.041972859785356996,0.0130638588759355,8.01926551935606,1.0773332126325699,1.00986885142512,0.698813516894872,0,3,,,0
243,1149,20190822T220532S958_ncm_L0.fits,2019-08-22T22:05:37.957Z,619783607.139789,216.057536603211,66.62865155351669,0.0335348030675299,0.0130908329201359,7.23588481414412,0.5286997129227481,2.0714967857108197,0.840899013596195,0,3,,,0
243,1149,20190822T220317S091_ncm_L0.fits,2019-08-22T22:03:22.090Z,619783471.272789,215.934193412498,66.50435403405629,0.0514575728886365,0.0202562727162701,7.561639679180179,0.713101255703256,1.52978435630753,0.7316776530769731,0,2,,,0
243,1149,20190822T214033S731_ncm_L0.fits,2019-08-22T21:40:38.730Z,619782107.91279,214.93000124029,65.3520488894103,0.0346216843605388,0.014679323310635602,6.8410874394715195,0.37983513604797997,2.90740734751855,0.6242091674572671,0,3,,,0
244,1151,20190824T092025S695_ncm_L0.fits,2019-08-24T09:20:30.694Z,619910499.876761,102.83207077906701,-59.4267938701614,0.0165726150572988,0.00746849072014091,6.62606059208507,0.296829617704757,3.7621863396201296,0.8483141660060101,0,4,,,0
244,1151,20190824T091808S629_ncm_L0.fits,2019-08-24T09:18:13.628Z,619910362.810761,102.271496196049,-59.1403868204158,0.015864642545340698,0.00941944207879157,6.8934872289613995,0.378358479459427,2.91914962765618,0.511322960081763,0,3,,,0
244,1151,20190824T090755S656_ncm_L0.fits,2019-08-24T09:08:00.655Z,619909749.837762,100.140914606996,-57.8186041589846,0.0161995721925483,0.00871104014530283,6.6822699092492694,0.324896304315342,3.42083054148389,0.85722140314242,0,3,,,0
244,1151,20190824T090538S710_ncm_L0.fits,2019-08-24T09:05:43.709Z,619909612.891762,99.7459781456776,-57.5181516232597,0.0167742176034515,0.0106303116763482,6.8196641388319295,0.36865155436653,2.99880708178309,0.812332801406391,0,4,,,0
244,1151,20190824T085525S085_ncm_L0.fits,2019-08-24T08:55:30.084Z,619908999.266762,98.33788787986559,-56.109380407189796,0.020041232718536202,0.010952414797676401,7.07775263468312,0.474447448994124,2.31328930155405,0.8364362738115659,0,3,,,0
244,1151,20190824T081755S572_ncm_L0.fits,2019-08-24T08:18:00.571Z,619906749.753762,98.1543096440069,-50.9780468221368,0.0462800048987463,0.014458303930838601,6.45789605266246,0.343347550904091,3.22891411395037,2.2185911702986,0,3,,,0
244,1151,20190824T084254S772_ncm_L0.fits,2019-08-24T08:42:59.771Z,619908248.953762,97.3964639382752,-54.3585416231129,0.027849504016910998,0.0160131995060225,6.96389479374217,0.43711618500369703,2.5157676756332297,0.6504074059251219,0,2,,,0
244,1151,20190824T084038S030_ncm_L0.fits,2019-08-24T08:40:43.029Z,619908112.211762,97.31189144254769,-54.0414841529402,0.0179408298658464,0.0147191971667393,6.70803327296171,0.35135596842280503,3.15228595868133,1.3324112226858,0,3,,,0
244,1151,20190824T083024S510_ncm_L0.fits,2019-08-24T08:30:29.509Z,619907498.691762,97.3224947525184,-52.62238539363219,0.0225742682524907,0.016372896395510202,7.241577940754,0.59809024573102,1.82765397051091,0.875550281859368,0,3,,,0
244,1151,20190824T082808S041_ncm_L0.fits,2019-08-24T08:28:13.040Z,619907362.222762,97.40546417152079,-52.307656404799395,0.0190065278689852,0.019933899325457,6.83520229215272,0.419699915492686,2.62304629096261,0.642413773619034,0,3,,,0
244,1151,20190824T085308S050_ncm_L0.fits,2019-08-24T08:53:13.049Z,619908862.231762,98.09298317173538,-55.7944791927293,0.0142618546376463,0.00999048996620104,6.77805620407806,0.363617057620483,3.0418898685558298,0.917822323867008,0,3,,,0
247,1190,20190828T230509S340_ncm_L0.fits,2019-08-28T23:05:14.339Z,620305583.52168,357.25856697849804,-42.940814671524,0.00217734156458594,0.00152320568104491,4.807389410425429,0.0896977475939732,19.1402359557258,1.51877970590247,0,5,,,0
247,1190,20190828T225454S852_ncm_L0.fits,2019-08-28T22:54:59.851Z,620304969.03368,355.499319061498,-40.96952377449139,0.00195100304081485,0.0014511180842851402,4.704322662208989,0.0867880099470834,20.8787641541471,0.764377384609578,0,4,,,0
247,1190,20190828T225239S235_ncm_L0.fits,2019-08-28T22:52:44.234Z,620304833.41668,355.13845847344896,-40.5136089415698,0.0018898898737888601,0.00142039300746023,4.6768647528028,0.0861719158930164,21.3027301047653,0.944526050185195,0,5,,,0
247,1190,20190828T224226S285_ncm_L0.fits,2019-08-28T22:42:31.284Z,620304220.46668,353.629368368459,-38.3417429626809,0.00196250944298752,0.0016238229551620402,4.75123258600175,0.0887856913219522,19.643604424155498,1.4057427222846,0,5,,,0
247,1190,20190829T002032S697_ncm_L0.fits,2019-08-29T00:20:37.696Z,620310106.878679,14.599655984093399,-52.93674250566149,0.00319752672044554,0.0019689761675589198,5.02317870069093,0.0991659852787157,15.3452876585635,1.15482598779512,0,5,,,0
247,1190,20190829T001019S744_ncm_L0.fits,2019-08-29T00:10:24.743Z,620309493.925679,11.8986838381612,-52.0039010344031,0.00259113136076186,0.0017303107445323402,4.857572233402871,0.0919823176477329,18.0135990070603,0.707814505144611,0,5,,,0
247,1190,20190829T000801S474_ncm_L0.fits,2019-08-29T00:08:06.473Z,620309355.655679,11.2997192070891,-51.7764328058848,0.0026513729216773602,0.0016845300905745202,4.88788405248273,0.09301430101984841,17.558119390508697,0.7350464530542951,0,5,,,0
247,1190,20190828T235726S423_ncm_L0.fits,2019-08-28T23:57:31.422Z,620308720.604679,8.61932275400696,-50.650629853682595,0.00250573309260799,0.00163057751298819,4.8187409704346,0.0912438357557089,18.358761742730596,0.7742867961482091,0,4,,,0
247,1190,20190828T235509S435_ncm_L0.fits,2019-08-28T23:55:14.434Z,620308583.616679,8.05545991181943,-50.3898654408042,0.00287775545828268,0.0019274472991463502,4.97142440069801,0.0968394455537423,16.095946165752498,0.780312738613118,0,5,,,0
247,1190,20190828T234455S814_ncm_L0.fits,2019-08-28T23:45:00.813Z,620307969.995679,5.58935481204072,-49.139068403070695,0.00260445777502698,0.0017178741711641001,4.89850413206506,0.09510970144551491,16.7174900951512,0.832445767095246,0,5,,,0
247,1190,20190828T234239S189_ncm_L0.fits,2019-08-28T23:42:44.188Z,620307833.370679,5.05929263973345,-48.843115050973495,0.0026048371684403602,0.00176245941612031,4.81066309089556,0.0921092307581271,17.955948468165,0.614777924060584,0,5,,,0
247,1190,20190828T233225S091_ncm_L0.fits,2019-08-28T23:32:30.090Z,620307219.272679,2.74256381225919,-47.4243605643523,0.00255593493524191,0.0017728076586868901,4.92867735406621,0.0963836843124953,16.2540191168719,0.855157422300121,0,5,,,0
247,1190,20190828T233008S923_ncm_L0.fits,2019-08-28T23:30:13.922Z,620307083.104679,2.24398999938834,-47.0913591827405,0.00259728223777904,0.00178228866316046,4.86350405459516,0.0938869431517902,17.1952059219444,0.936637319627151,0,2,,1,0
247,1190,20190828T231954S887_ncm_L0.fits,2019-08-28T23:19:59.886Z,620306469.068679,0.093388127874798,-45.499870811071204,0.0022983094709477904,0.00168415303079178,4.83691193566147,0.09206018163744721,17.978172857025,0.90419190753159,0,5,,,0
247,1190,20190829T012258S284_ncm_L0.fits,2019-08-29T01:23:03.283Z,620313852.465678,32.1993545258092,-56.148270075315196,0.00365703997655049,0.0020753736504826297,5.02572372263549,0.10576638062313701,13.615583632412498,0.8857676741943981,0,5,,,0
247,1190,20190829T011244S280_ncm_L0.fits,2019-08-29T01:12:49.279Z,620313238.461678,29.2624876231791,-55.89487196634789,0.00338137435992467,0.00191123270286465,4.96280671552538,0.10338009745555801,14.183607565711199,0.521727875421425,0,5,,,0
247,1190,20190829T011028S136_ncm_L0.fits,2019-08-29T01:10:33.135Z,620313102.317678,28.612244449682702,-55.8241675087643,0.00372472136535055,0.00218205629528861,5.01341819119096,0.105712541798195,13.6277905359944,1.0774447094005999,0,5,,,0
247,1190,20190829T010015S229_ncm_L0.fits,2019-08-29T01:00:20.228Z,620312489.410678,25.680060547653397,-55.4468906575166,0.00361120839141519,0.00202019848143739,5.0898415319934,0.10644419442288301,13.464142650938,0.710427062661391,0,5,,,0
247,1190,20190829T005758S218_ncm_L0.fits,2019-08-29T00:58:03.217Z,620312352.399678,25.0309042779242,-55.34636301724159,0.00338361128550043,0.0020234812583750303,5.01882976212367,0.102805532722384,14.3292055134602,0.31800280337658704,0,5,,,0
247,1190,20190829T004750S299_ncm_L0.fits,2019-08-29T00:47:55.298Z,620311744.480678,22.1465099144848,-54.8450116323771,0.00306973863960501,0.00188937696956179,4.940382191994989,0.09935725457864311,15.2874154801156,1.09916050973222,0,5,,,0
247,1190,20190829T004533S299_ncm_L0.fits,2019-08-29T00:45:38.298Z,620311607.480678,21.5002565992725,-54.7157922713066,0.00322178311253397,0.00194585852747629,5.00231978935544,0.10209304016689999,14.5149504972237,0.7483239732025181,0,5,,,0
247,1190,20190829T003518S780_ncm_L0.fits,2019-08-29T00:35:23.779Z,620310992.961678,18.6310930427801,-54.0714767034878,0.00315291468613014,0.00190884219112368,5.01018426463851,0.102344410392925,14.4487453084359,0.662222054093545,0,5,,,0
247,1190,20190829T003303S272_ncm_L0.fits,2019-08-29T00:33:08.271Z,620310857.453678,18.0114531393325,-53.9139936754643,0.00305685164627299,0.00190620992989875,4.94071849405088,0.0990916519004961,15.3679262530344,1.20126848779546,0,5,,,0
247,1190,20190829T002249S557_ncm_L0.fits,2019-08-29T00:22:54.556Z,620310243.738679,15.2139156559782,-53.1274822962573,0.00259866856895197,0.00165647287578656,4.819942867704571,0.0922062922903182,17.912176695637697,0.780273406846625,0,5,,,0
247,1190,20190829T031744S877_ncm_L0.fits,2019-08-29T03:17:49.876Z,620320739.058677,61.271658828794,-53.616185724149695,0.00423953800185965,0.0024822412795486902,5.01774526841278,0.12253465144748701,10.7570983529756,0.869221223981922,0,5,,,0
247,1190,20190829T031527S939_ncm_L0.fits,2019-08-29T03:15:32.938Z,620320602.120677,60.8056579178783,-53.7340154658586,0.00379201736324052,0.0022459545644326604,4.83355753798667,0.11011750671503101,12.7091353824044,0.9133696829969921,0,5,,,0
247,1190,20190829T030514S857_ncm_L0.fits,2019-08-29T03:05:19.856Z,620319989.038677,58.651798475633896,-54.235407021462294,0.004056499768750841,0.00230689426709686,4.8560166477349895,0.112000759699208,12.3598388080422,1.97948428900323,0,5,,,0
247,1190,20190829T030257S814_ncm_L0.fits,2019-08-29T03:03:02.813Z,620319851.995677,58.157000561626795,-54.3441446301644,0.00455973168811126,0.00262686687885935,5.1404674799134,0.13275510451498201,9.597905060368829,1.24733653223358,0,4,,,0
247,1190,20190829T025245S911_ncm_L0.fits,2019-08-29T02:52:50.910Z,620319240.092677,55.8748660021235,-54.7992293737669,0.00467955413586888,0.00253339117336503,5.104624099976119,0.12662427049810998,10.256351384377698,0.60819040456541,0,4,,,0
247,1190,20190829T025028S630_ncm_L0.fits,2019-08-29T02:50:33.629Z,620319102.811677,55.350275598502,-54.895728299465596,0.004368190697413191,0.00261948376882413,5.01054311020431,0.118774441349105,11.2707769902548,1.3791262341893298,0,5,,,0
247,1190,20190829T024015S364_ncm_L0.fits,2019-08-29T02:40:20.363Z,620318489.545677,52.9414885632894,-55.297679370401895,0.00400247215217345,0.00233301537402185,4.942401582801789,0.112320574786734,12.3027773778442,2.57657157686977,0,4,,,0
247,1190,20190829T023758S782_ncm_L0.fits,2019-08-29T02:38:03.781Z,620318352.963677,52.3936985343459,-55.3846176602923,0.00368233712284732,0.0020789761570947202,4.84950763557706,0.106600276296234,13.4298463458498,1.92408600994247,0,5,,,0
247,1190,20190829T022745S173_ncm_L0.fits,2019-08-29T02:27:50.172Z,620317739.354677,49.8658120054205,-55.7166060001264,0.0044776742601686,0.00239995271873127,4.96418091548108,0.113187249773846,12.1512483069081,1.33910321639033,0,5,,,0
247,1190,20190829T022528S290_ncm_L0.fits,2019-08-29T02:25:33.289Z,620317602.471677,49.2887313612043,-55.78436513043379,0.00446014161442644,0.0025157940460122,5.04444998247504,0.118667501257809,11.2862296172557,1.0798511739680798,0,5,,,0
247,1190,20190829T021513S836_ncm_L0.fits,2019-08-29T02:15:18.835Z,620316988.017677,46.6534333027183,-56.0443847242052,0.00380278537952155,0.0021341892857269,4.877367769208179,0.106182447336006,13.5221368976444,1.27172362092175,0,5,,,0
247,1190,20190829T021258S340_ncm_L0.fits,2019-08-29T02:13:03.339Z,620316852.521677,46.058083579937296,-56.0905377819131,0.00440523625057378,0.0025530660313553603,5.09681849143247,0.11887896903556601,11.2557207557319,0.596067257416249,0,4,,,0
247,1190,20190829T020244S863_ncm_L0.fits,2019-08-29T02:02:49.862Z,620316239.044678,43.3294766873336,-56.2631871521579,0.00355849612933391,0.00201481690430802,4.8591300712587,0.100491738694379,14.9549822497375,1.25221434079142,0,5,,,0
247,1190,20190829T020027S059_ncm_L0.fits,2019-08-29T02:00:32.058Z,620316101.240677,42.707829705933,-56.291429108326,0.0037629398287787603,0.00212846970553382,4.96212027312948,0.10537274963913201,13.705450655809699,0.914114927541083,0,5,,,0
247,1190,20190829T015014S797_ncm_L0.fits,2019-08-29T01:50:19.796Z,620315488.978678,39.907585640914895,-56.36681861468269,0.00395118907113052,0.00224091981475682,5.0917750427006805,0.113957059551645,12.0203196805055,1.1476205095702199,0,5,,,0
247,1190,20190829T014757S730_ncm_L0.fits,2019-08-29T01:48:02.729Z,620315351.911678,39.2749291006341,-56.3719554376382,0.0041951495786898205,0.0024587543729758803,5.10894144394442,0.11522681676409299,11.8115006620205,1.5622935781921,0,5,,,0
247,1190,20190829T013745S269_ncm_L0.fits,2019-08-29T01:37:50.268Z,620314739.450678,36.4098516823695,-56.3465202353835,0.00379187381865553,0.0021410995659709104,4.96555687272622,0.105856365888952,13.595240459479498,0.957111151896493,0,4,,,0
247,1190,20190829T013528S777_ncm_L0.fits,2019-08-29T01:35:33.776Z,620314602.958678,35.7672582079583,-56.330781996616,0.0038196149467724203,0.0020939176788511,4.951875843928909,0.104517714483173,13.905734756543298,1.9845964334805097,0,5,,,0
247,1190,20190829T012515S402_ncm_L0.fits,2019-08-29T01:25:20.401Z,620313989.583678,32.8500341618117,-56.1920260881533,0.00411730759834258,0.0024032103069481898,5.1356188119157,0.11170609531571601,12.4129748610261,0.841053971837046,0,5,,,0
247,1190,20190829T045743S914_ncm_L0.fits,2019-08-29T04:57:48.913Z,620326738.095675,73.36435139610509,-51.832985849333,0.00542395618584979,0.00310792278703224,4.45759867283785,0.119327238596123,11.191681852583,2.7208032817847,1,5,,,0
247,1190,20190829T045526S695_ncm_L0.fits,2019-08-29T04:55:31.694Z,620326600.876675,73.426902400768,-51.5732714643531,0.00364910829595536,0.00208708782176545,4.3889875500906,0.108747890281823,12.9784825422102,5.1415977364642,1,5,,,0
247,1190,20190829T044514S476_ncm_L0.fits,2019-08-29T04:45:19.475Z,620325988.657676,73.3536896161237,-50.8018909954402,0.00299830010161838,0.00177393459072303,4.39443974479364,0.0967218789971857,16.1363511686532,3.8617084570144,0,5,,,0
247,1190,20190829T044257S632_ncm_L0.fits,2019-08-29T04:43:02.631Z,620325851.813676,73.2685232393494,-50.702126458467,0.00287259932537839,0.0017567807680232501,4.45502553868437,0.09775598741713011,15.789439414465,2.68649081115297,0,5,,,0
247,1190,20190829T043244S406_ncm_L0.fits,2019-08-29T04:32:49.405Z,620325238.587676,72.6250619662417,-50.5194670971943,0.0026915763670960105,0.00153552172926679,4.51197694286353,0.0957438599158554,16.482669878662897,1.41390227064367,0,5,,,0
247,1190,20190829T043027S390_ncm_L0.fits,2019-08-29T04:30:32.389Z,620325101.571676,72.4351594868258,-50.52223894425901,0.00261423558518158,0.0016421209004804501,4.553410878169769,0.0966627947005303,16.1567536751461,2.3575062614349998,0,5,,,0
247,1190,20190829T042014S733_ncm_L0.fits,2019-08-29T04:20:19.732Z,620324488.914676,71.41483852664061,-50.684692447033896,0.00284739965253407,0.0016833175114398802,4.6604090611823095,0.09945966479361011,15.256651913368799,2.28986007214143,0,5,,,0
247,1190,20190829T041757S847_ncm_L0.fits,2019-08-29T04:18:02.846Z,620324352.028676,71.15156596323249,-50.746861127691695,0.00254583699276207,0.00148502514036988,4.58170635726055,0.0961874212187949,16.323303016500798,1.89522312338996,0,5,,,0
247,1190,20190829T040745S948_ncm_L0.fits,2019-08-29T04:07:50.947Z,620323740.129676,69.8628886004432,-51.1043416832958,0.00324951357964889,0.00198067942253427,4.71408727247505,0.10248641299471,14.4116722554487,1.5771627492412998,0,5,,,0
247,1190,20190829T040528S366_ncm_L0.fits,2019-08-29T04:05:33.365Z,620323602.547676,69.5448208788608,-51.2008802581914,0.00314828014513877,0.00189270976687178,4.70540325323033,0.10223764494665,14.476773899865002,1.4176711312836598,0,5,,,0
247,1190,20190829T035515S413_ncm_L0.fits,2019-08-29T03:55:20.412Z,620322989.594676,68.030017500048,-51.6687777507172,0.00320092451885183,0.00187305899199094,4.77490065799133,0.10652305157426101,13.4467886322113,1.39549050269255,0,5,,,0
247,1190,20190829T035257S198_ncm_L0.fits,2019-08-29T03:53:02.197Z,620322851.379676,67.6708649513509,-51.7817070220275,0.00322147643644514,0.00188625765157346,4.8305171335362695,0.10974156941098401,12.781723667179499,1.8999556682177499,0,5,,,0
247,1190,20190829T034028S174_ncm_L0.fits,2019-08-29T03:40:33.173Z,620322102.355676,65.5754156047816,-52.4245412001192,0.0034850288942107,0.00194830003651974,4.79029099356275,0.107720042436449,13.1898580270973,1.96630588314881,0,5,,,0
247,1190,20190829T033014S682_ncm_L0.fits,2019-08-29T03:30:19.681Z,620321488.863676,63.7142705624411,-52.9644582844794,0.0039913121459138005,0.00229263574634944,4.956644442384929,0.118298313708201,11.3399603141968,1.92099449120609,0,5,,,0
247,1190,20190829T032758S314_ncm_L0.fits,2019-08-29T03:28:03.313Z,620321352.495676,63.284217910553295,-53.084397435388006,0.0039246337655739,0.0022901890181558104,4.8256702856153,0.10974585020295201,12.780891501227499,2.03232215567733,0,5,,,0
247,1177,20190828T111253S849_ncm_L0.fits,2019-08-28T11:12:58.848Z,620262848.030688,344.558429819624,33.0059815735633,0.00192480739930914,0.0016172527411572,4.656527855510619,0.09134144405035989,18.3121626994335,0.500507146952951,0,5,,,0
247,1177,20190828T111036S771_ncm_L0.fits,2019-08-28T11:10:41.770Z,620262710.952688,344.654235736701,32.8895367203226,0.0014427973308716502,0.00123855699496779,4.42212298426166,0.08473776266723769,22.385086478110196,1.0026861668301699,0,5,,,0
247,1177,20190828T110024S779_ncm_L0.fits,2019-08-28T11:00:29.778Z,620262098.960688,344.935986271486,32.328307075553795,0.00164999483215952,0.0014821981438966202,4.57569987510581,0.0882520698148307,19.9545840659023,1.01079739725267,0,4,,,0
247,1177,20190828T105807S677_ncm_L0.fits,2019-08-28T10:58:12.676Z,620261961.858688,344.966386576702,32.1913511774764,0.0013921043903344901,0.00121149939139249,4.35997457002683,0.0830081954331524,23.9079322514642,2.3983324629698597,0,5,,,0
247,1177,20190828T104754S318_ncm_L0.fits,2019-08-28T10:47:59.317Z,620261348.499688,344.95762590784904,31.5527053612802,0.0016133074532213502,0.00142529315578519,4.57954015906296,0.0875742695713199,20.368798478158897,1.1281526956713,0,5,,,0
247,1177,20190828T104537S630_ncm_L0.fits,2019-08-28T10:45:42.629Z,620261211.811688,344.92625936454,31.4040332810463,0.00140917408306483,0.0012491269126482,4.43276928692129,0.0838680542574871,23.1172051537115,1.2780429849106398,0,5,,,0
247,1177,20190828T103524S290_ncm_L0.fits,2019-08-28T10:35:29.289Z,620260598.471689,344.645365630466,30.7255925517578,0.00137698730515493,0.0012624109510219802,4.44883241765694,0.084014103463315,22.989779284220297,0.590588948495088,0,5,,,0
247,1177,20190828T103307S212_ncm_L0.fits,2019-08-28T10:33:12.211Z,620260461.393688,344.55401164745103,30.5693957265756,0.00152098683413968,0.0014250805543424899,4.59309012707653,0.0873773905254365,20.493403378799,0.80662305920934,0,5,,,0
247,1177,20190828T102254S094_ncm_L0.fits,2019-08-28T10:22:59.093Z,620259848.275689,344.01953652181,29.8756362368941,0.00129230438700212,0.0011601967869238,4.40849995639113,0.08274042440773409,24.1694312793361,1.16884673377314,0,5,,,0
247,1177,20190828T102037S204_ncm_L0.fits,2019-08-28T10:20:42.203Z,620259711.385689,343.87284631312303,29.7209846908271,0.0012176171482597802,0.0010942582333914,4.323731856368579,0.081065636679602,26.001527353602,1.53203425879255,0,5,,,0
